,Mobile_name,Colour,Price,Rating,No_of_Ratings,RAM,ROM,Screen_size,Rear_Camera,Front_camera,Battery(mAh),Processor,Brand
1029,Asus Zenfone Zoom ,White,37999,3.6,361,4,64,13.97,13,5MP,3000,Intel Atom Z3590 ,Asus
1030,Asus Zenfone Selfie ,Pink,13999,4,26784,3,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
1031,Asus Zenfone Selfie ,White,13999,4,26784,3,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
1032,Asus Zenfone 2 Laser 5.5 ,White,12999,4.2,1393,3,16,13.97,13,5MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
1033,Asus Zenfone Selfie ,Pink,16999,4,26784,3,32,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
1034,Asus ROG ,Black,26499,4.3,279,8,128,15.24,12,8MP,4000,Qualcomm Speed-binned Snapdragon 845 ,Asus
1035,Asus Zenfone 4 Selfie Pro ,Red,25999,4,532,4,64,13.97,16,24MP,3000,Octa Core Qualcomm Snapdragon 625 ,Asus
1036,Asus Zenfone Selfie ,Gold,14999,3.9,6648,2,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
1037,Asus Zenfone 5 A502CG ,Deep Black,8499,3.6,590,1,8,12.7,8,3MP,2500,Intel Atom Z2520 ,Asus
1038,Asus Zenfone 3_Max ,Grey,13999,3.9,14389,3,32,13.21,13,5MP,4100,MediaTek 64-bit Quad Core 1.25GHz ,Asus
1039,Asus Zenfone Zoom S ,Black,26999,4,1138,4,64,13.97,12,13MP,5000,Qualcomm Snapdragon 625 Octa Core 2GHz ,Asus
1040,Asus Zenfone 2 Laser ZE601KL ,Red,17999,4.1,3156,3,32,15.24,13,5MP,3000,Qualcomm Snapdragon 616 MSM8939 ,Asus
1041,Asus Zenfone 2 ZE551ML ,Black,22999,3.9,12526,4,64,13.97,13,5MP,3000,Intel Atom Z3580 ,Asus
1042,Asus Zenfone Go 4.5 LTE ,Red,7499,3.6,533,1,8,11.43,8,2MP,2070,Qualcomm Snapdragon 8916 ,Asus
1043,Asus Zenfone Go 4.5 LTE ,Silver,7499,3.6,533,1,8,11.43,8,2MP,2070,Qualcomm Snapdragon 8916 ,Asus
1044,Asus Zenfone 2 Laser ZE601KL ,Silver,17999,4.1,3156,3,32,15.24,13,5MP,3000,Qualcomm Snapdragon 616 Octa Core 1.7GHz ,Asus
1045,Asus Zenfone 2 Laser ZE550KL ,White,9999,4.2,106,2,16,13.97,13,5MP,3000,Qualcomm Snapdragon 410 MSM8916 ,Asus
1046,Asus Zenfone 3_Max ,Gold,13999,3.9,14389,3,32,13.21,13,5MP,4100,Mediatek MediaTek 64-bit Quad Core 1.25GHz ,Asus
1047,Asus Zenfone 2 ,Silver,16999,3.7,13627,4,16,13.97,13,5MP,3000,Intel Atom Z3560 ,Asus
1048,Asus Zenfone 4 ,Mint Green,7999,4,55,4,64,13.97,8,,3300,,Asus
1049,Asus Zenfone 2 ZE551ML ,Silver,13999,3.8,12543,2,16,13.97,13,5MP,3000,Intel Intel Atom Z3560 Quad Core 1.8GHz ,Asus
1050,Asus Zenfone Go ,Silver Blue,5699,3.8,5089,1,8,11.43,8,2MP,2070,Qualcomm Snapdragon 200 ,Asus
1051,Asus Zenfone Go 4.5 LTE ,Silver,7499,3.6,533,1,8,11.43,8,2MP,2070,Qualcomm Snapdragon 8916 ,Asus
1052,Asus Zenfone 3 Max,,18999,3.9,14389,3,32,13.97,16,8MP,4100,Qualcomm Snapdragon 430 Octa Core 1.4 GHz ,Asus
1053,Asus Zenfone Go ,Gold,5699,3.8,5089,1,8,11.43,8,2MP,2070,Qualcomm Snapdragon 200 ,Asus
1054,Asus Zenfone 2 Laser ZE601KL ,Gold,17999,4.1,3156,3,32,15.24,13,5MP,3000,Qualcomm Snapdragon 616 Octa Core 1.7GHz ,Asus
1055,Asus Zenfone 2 ,Silver,18999,3.7,13627,4,32,13.97,13,5MP,3000,Intel Atom Z3560 ,Asus
1056,Asus Zenfone Go ,Silver,5299,3.8,5089,1,8,11.43,5,3MP,2070,Qualcomm Snapdragon 200 ,Asus
1057,Asus Zenfone Go ,Silver,5699,3.8,5089,1,8,11.43,8,2MP,2070,Qualcomm Snapdragon 200 ,Asus
1058,Asus Zenfone 2 Deluxe ZE551ML ,White,22999,4.1,555,4,64,13.97,13,5MP,3000,Intel Atom Z3580 ,Asus
1059,Asus Zenfone 2 Laser ZE500KL ,White,8999,4.1,3996,2,16,12.7,13,5MP,2070,Qualcomm Snapdragon 410 MSM8916 ,Asus
1060,Asus 6Z ,Black,27999,4.3,6043,6,64,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
1061,Asus Zenfone Go ,White,5299,3.7,1181,1,8,11.43,5,3MP,2070,Qualcomm Snapdragon 200 ,Asus
1062,Asus Zenfone Go ,Gold,5299,3.8,5089,1,8,11.43,5,3MP,2070,Qualcomm Snapdragon 200 ,Asus
1063,Asus Zenfone 6 ,Dandy Red,17999,4.1,2595,2,16,15.24,13,2MP,3230,Intel Atom Z2560 ,Asus
1064,Asus Zenfone 6 ,Pure White,17999,4.1,2595,2,16,15.24,13,2MP,3230,Intel Atom Z2560 ,Asus
1065,Asus Zenfone Go 4.5 ,Pink,5299,3.9,3213,1,8,11.43,5,3MP,1600,MediaTek MT6580M ,Asus
1066,Asus Zenfone Go 4.5 ,Black,5299,3.9,3213,1,8,11.43,5,3MP,1600,MediaTek MT6580M ,Asus
1067,Asus Zenfone Go 5.0 LTE ,Black,7999,3.6,942,2,16,12.7,8,5MP,2500,Qualcomm MSM8916 ,Asus
1068,Asus Zenfone Go ,Grey,6999,3.8,1141,2,32,13.97,13,,3010,,Asus
1069,Asus Zenfone Go 5.0 ,White,6999,4,2878,2,16,12.7,8,2MP,2070,MediaTek MT6580 ,Asus
1070,Asus Zenfone 4 ,Black,7499,3.9,31233,1,8,11.43,8,3MP,1750,Intel Atom Z2520 ,Asus
1071,Asus Zenfone 5 A501CG ,Black,10499,4.2,43111,2,8,12.7,8,2MP,2110,Intel Atom Z2560 ,Asus
1072,Asus Zenfone 5 A501CG ,Red,10499,4.2,43111,2,8,12.7,8,2MP,2110,Intel Atom Z2560 ,Asus
1073,Asus Zenfone 5 A501CG ,White,8660,4.2,43111,2,8,12.7,8,2MP,2110,Intel Atom Z2560 ,Asus
1074,Asus Zenfone C ,Black,6299,3.7,8737,1,8,11.43,5,3MP,2100,Intel Atom Z2520 ,Asus
1075,Asus Zenfone 4 ,White,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
1076,Asus Zenfone Go ,Gold,6110,3.8,543,2,16,13.97,13,5MP,3000,Qualcomm Snapdradon 410 (MSM8916) ,Asus
1077,Asus Zenfone 5 ,White,8499,4.1,51349,2,8,12.7,8,2MP,2110,Intel Atom Z2520 ,Asus
1078,Asus Zenfone 2 ZE551ML ,Silver,29999,3.9,12526,4,128,13.97,13,5MP,3000,Intel Atom Z3580 ,Asus
1079,Asus Zenfone AR ,Black,49999,3.9,109,8,128,14.48,23,8MP,3300,Qualcomm Snapdragon 821 Optimized for Tango ,Asus
1080,Asus Zenfone 3 ,White,21999,4.3,5251,3,32,13.21,16,8MP,2650,Qualcomm Snapdragon 625 64-bit Octa Core 2.0GHz ,Asus
1081,Asus Padfone Mini ,Black,15999,3.4,51,1,8,10.16,8,2MP,1200,Intel Atom Z2560 ,Asus
1082,Asus Zenfone Go 5.0 LTE 2nd Gen ,Red,5960,3.6,410,2,16,12.7,13,5MP,2600,,Asus
1083,Asus Zenfone Go 5.0 LTE 2nd Gen ,Black,4999,3.6,410,2,16,12.7,13,5MP,2600,,Asus
1084,Asus Zenfone Go ,Silver Blue,7300,3.8,1141,2,32,13.97,8,,3010,,Asus
1085,Asus Zenfone Go ,Blue,7499,3.8,1141,2,32,13.97,13,,3010,,Asus
1086,Asus Zenfone Go 5.0 LTE 2nd Gen ,Gold,5830,3.6,410,2,16,12.7,13,5MP,2600,,Asus
1087,Honor 9S ,Blue,6499,3.9,16076,2,32,13.84,8,5MP,3020,MediaTek Helio P22 (MT6762R) Octa Core ,Honor
1088,Honor 9S ,Black,6499,3.9,16076,2,32,13.84,8,5MP,3020,MediaTek Helio P22 (MT6762R) Octa Core ,Honor
1089,Honor 9X ,Midnight Black,16999,4.3,2137,6,128,16.74,48,16MP,4000,Kirin 710F ,Honor
1090,Honor 9X ,Sapphire Blue,16999,4.3,2137,6,128,16.74,48,16MP,4000,Kirin 710F ,Honor
1091,Honor 9X ,Sapphire Blue,13999,4.3,18038,4,128,16.74,48,16MP,4000,Kirin 710F ,Honor
1092,Honor 7A ,Gold,7499,4.3,318,3,32,14.48,13,8MP,3000,Qualcomm Snapdragon Octa Core ,Honor
1093,Honor 9i ,Aurora Blue,19999,4.3,70370,4,64,14.99,16,13MP,3340,Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz ,Honor
1094,Honor 9N ,Midnight Black,15999,4.3,227,4,64,14.83,13,16MP,3000,Kirin 659 Octa Core ,Honor
1095,Honor 6 Plus ,Black,26499,3.9,737,3,32,13.97,8,8MP,3600,Hisilicon Kirin 925 Cortex-A15 + Cortex-A7 ,Honor
1096,Honor Play ,Midnight Black,25999,4.5,3051,6,64,16.0,16,16MP,3750,Kirin 970 AI ,Honor
1097,Honor 9x Pro ,Midnight Black,16999,3.7,4169,6,256,16.74,48,16MP,4000,Kirin 810 (7 nm Chipset with NPU) ,Honor
1098,Honor 9x Pro ,Phantom Purple,16999,3.7,4169,6,256,16.74,48,16MP,4000,Kirin 810 (7 nm Chipset with NPU) ,Honor
1099,Honor 10 Lite ,Midnight Black,13999,4.4,27873,3,32,15.77,13,24MP,3400,Kirin 710 2.2GHz Octa Core ,Honor
1100,Honor Holly ,White,5999,4.1,38533,1,16,12.7,8,2MP,2000,MT6582 ,Honor
1101,Honor 20 ,Sapphire Blue,22999,4.4,2466,6,128,15.9,48,32MP,3750,HiSilicon Kirin 980 ,Honor
1102,Honor 9N ,Sapphire Blue,19999,4.3,227,4,128,14.83,13,16MP,3000,Kirin 659 Octa Core ,Honor
1103,Honor 9N ,Sapphire Blue,15999,4.3,227,4,64,14.83,13,16MP,3000,Kirin 659 Octa Core ,Honor
1104,Honor 7X ,Gold,15500,4.3,2519,4,64,15.06,16,,3340,Kirin 659 ,Honor
1105,Honor 9 Lite ,Sapphire Blue,13999,4.3,473,3,32,14.35,13,13MP,3000,Kirin 659 ,Honor
1106,Honor 7C ,Blue,12999,4.2,871,3,32,15.21,13,8MP,3000,Qualcomm SDM450 ,Honor
1107,Honor 7C ,Gold,9949,4.2,871,3,32,15.21,13,8MP,3000,Qualcomm SDM450 ,Honor
1108,Honor 7X ,Black,15500,4.3,2519,4,64,15.06,16,8MP,3340,Kirin 659 ,Honor
1109,Honor 7X ,Blue,15500,4.3,2519,4,64,15.06,16,8MP,3340,Kirin 659 ,Honor
1110,Honor 8,,29999,4.4,2862,4,32,13.21,12,8MP,3000,ARM Hisilicon Kirin 950 - ARM Cortex A72 + ARM Cortex A53 Octa Core 2.3GHz ,Honor
1111,Honor 8,,29999,4.4,2862,4,32,13.21,12,8MP,3000,ARM Hisilicon Kirin 950 - ARM Cortex A72 + ARM Cortex A53 Octa Core 2.3GHz ,Honor
1112,Honor 7X ,Red,14500,4.3,2519,4,32,15.06,16,8MP,3340,Kirin 659 ,Honor
1113,Honor 7X ,Black,12722,4.3,2519,4,32,15.06,16,8MP,3340,Kirin 659 ,Honor
1114,Honor 7X ,Blue,12722,4.3,2519,4,32,15.06,16,8MP,3340,Kirin 659 ,Honor
1115,Honor 8X ,Blue,19999,4.4,7744,6,64,16.51,20,16MP,3750,2.2 GHz Kirin 710 Octa Core ,Honor
1116,Honor 9N ,Midnight Black,19999,4.3,227,4,128,14.83,13,16MP,3000,Kirin 659 Octa Core ,Honor
1117,Honor Bee 2 ,Gold,6499,3.9,916,1,8,11.43,5,,2100,,Honor
1118,Honor Bee 4G ,Gold,7999,3.7,390,1,8,12.7,8,2MP,2200,Cortex-A53 ,Honor
1119,Honor 7C ,Black,12999,4.2,871,3,32,15.21,13,8MP,3000,Qualcomm SDM450 ,Honor
1120,Honor 9X ,Midnight Black,13999,4.3,18038,4,128,16.74,48,16MP,4000,Kirin 710F ,Honor
1121,Honor 7A ,Blue,7499,4.3,318,3,32,14.48,13,8MP,3000,Qualcomm Snapdragon Octa Core ,Honor
1122,Honor 7A ,Black,7499,4.3,318,3,32,14.48,13,8MP,3000,Qualcomm Snapdragon Octa Core ,Honor
1123,Honor 10 ,Midnight Black,16399,4.4,10919,6,128,14.83,24,24MP,3400,Huawei Kirin 970 ,Honor
1124,Honor 10 ,Phantom Blue,15999,4.4,10919,6,128,14.83,24,24MP,3400,Huawei Kirin 970 ,Honor
1125,Honor 8x ,Black,11599,4.4,7077,4,64,16.51,20,16MP,3750,Kirin 710 ,Honor
1126,Honor 9i ,Graphite Black,19999,4.3,70370,4,64,14.99,16,13MP,3340,Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz ,Honor
1127,Honor 9i ,Prestige Gold,19999,4.3,70370,4,64,14.99,16,13MP,3340,Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz ,Honor
1128,Honor 9N ,Sapphire Blue,7999,4.4,230,3,32,14.83,13,16MP,3000,Kirin 659 Octa Core ,Honor
1129,Honor 20 ,Midnight Black,22999,4.4,2466,6,128,15.9,48,32MP,3750,HiSilicon Kirin 980 ,Honor
1130,Honor 9 Lite ,Midnight Black,16999,4.3,89542,4,64,14.35,13,13MP,3000,Kirin 659 ,Honor
1131,Honor 7C ,Gold,14999,4.3,651,4,64,15.21,13,8MP,3000,Qualcomm SDM450 ,Honor
1132,Honor 8C ,Blue,8499,4.3,34793,4,64,15.9,13,8MP,4000,Qualcomm Snapdragon 632 ,Honor
1133,Honor 8C ,Black,8499,4.3,34793,4,64,15.9,13,8MP,4000,Qualcomm Snapdragon 632 ,Honor
1134,Honor 8C ,Blue,8499,4.3,34793,4,32,15.9,13,8MP,4000,,Honor
1135,Honor 8C ,Black,8499,4.3,34793,4,32,15.9,13,8MP,4000,,Honor
1136,Honor 7S ,Black,6499,4.1,146,2,16,13.84,13,5MP,3020,Mediatek MT6739 Cortex A53 ,Honor
1137,Honor 10 Lite ,Sapphire Blue,11599,4.4,64537,4,64,15.77,13,24MP,3400,Kirin 710 2.2GHz Octa Core ,Honor
1138,Honor 10 Lite ,Sapphire Blue,12199,4.4,14056,6,64,15.77,13,24MP,3400,Kirin 710 2.2GHz Octa Core ,Honor
1139,Honor 8X ,Blue,13699,4.4,7744,6,128,16.51,20,16MP,3750,,Honor
1140,Honor 10 Lite ,Sky Blue,12199,4.4,14056,6,64,15.77,13,24MP,3400,Kirin 710 2.2GHz Octa Core ,Honor
1141,Honor 7S ,Gold,6499,4.1,146,2,16,13.84,13,5MP,3020,Mediatek MT6739 Cortex A53 ,Honor
1142,Honor 9 Lite ,Midnight Black,13999,4.3,473,3,32,14.35,13,13MP,3000,Kirin 659 ,Honor
1143,Honor Play ,Navy Blue,25999,4.5,3051,6,64,16.0,16,16MP,3750,Kirin 970 AI ,Honor
1144,Honor 9 Lite ,Sapphire Blue,16999,4.3,89542,4,64,14.35,13,13MP,3000,Kirin 659 ,Honor
1145,Honor Holly 3 ,White,10499,4,10265,2,16,13.97,13,8MP,3000,Huawei Kirin 620 Octa Core 1.2GHz ,Honor
1146,Honor Bee 4G ,Black,3990,3.7,390,1,8,12.7,8,,2200,Cortex-A53 ,Honor
1147,Honor 10 Lite ,Sapphire Blue,13999,4.4,27873,3,32,15.77,13,24MP,3400,Kirin 710 2.2GHz Octa Core ,Honor
1148,Honor 20i ,Phantom Blue,10999,4.3,28132,4,128,15.77,24,32MP,3400,HiSilicon Kirin 710 ,Honor
1149,Honor Holly 3 ,Black,10499,4,10265,2,16,13.97,13,8MP,3000,Huawei Kirin 620 Octa Core 1.2GHz ,Honor
